"","School_ID","Short_Name","Long_Name","School_Type","Primary_Category","Address","City","State","Zip","Progress_Report_Year","Blue_Ribbon_Award_Year","Excelerate_Award_Gold_Year","Spot_Light_Award_Year","Improvement_Award_Year","Excellence_Award_Year","Student_Attainment_Rating","Student_Attainment_Description","Culture_Climate_Rating","Culture_Climate_Description","School_Survey_Student_Response_Rate_Pct","School_Survey_Student_Response_Rate_Avg_Pct","School_Survey_Teacher_Response_Rate_Pct","School_Survey_Teacher_Response_Rate_Avg_Pct","Creative_School_Certification","Creative_School_Certification_Description","School_Survey_Involved_Families","School_Survey_Supportive_Environment","School_Survey_Ambitious_Instruction","School_Survey_Effective_Leaders","School_Survey_Collaborative_Teachers","School_Survey_Safety","Suspensions_Per_100_Students_Year_2_Pct","Suspensions_Per_100_Students_Avg_Pct","Misconducts_To_Suspensions_Year_2_Pct","Misconducts_To_Suspensions_Avg_Pct","Average_Length_Suspension_Year_2_Pct","Average_Length_Suspension_Avg_Pct","Behavior_Discipline_Year_1","Behavior_Discipline_Year_2","Student_Attendance_Year_1_Pct","Student_Attendance_Year_2_Pct","Student_Attendance_Avg_Pct","Teacher_Attendance_Year_1_Pct","Teacher_Attendance_Year_2_Pct","Teacher_Attendance_Avg_Pct","One_Year_Dropout_Rate_Year_1_Pct","One_Year_Dropout_Rate_Year_2_Pct","One_Year_Dropout_Rate_Avg_Pct","Other_Metrics_Year_1","Other_Metrics_Year_2","Freshmen_On_Track_School_Pct_Year_2","Freshmen_On_Track_CPS_Pct_Year_2","Freshmen_On_Track_School_Pct_Year_1","Freshmen_On_Track_CPS_Pct_Year_1","Graduation_4_Year_School_Pct_Year_2","Graduation_4_Year_CPS_Pct_Year_2","Graduation_4_Year_School_Pct_Year_1","Graduation_4_Year_CPS_Pct_Year_1","Graduation_5_Year_School_Pct_Year_2","Graduation_5_Year_CPS_Pct_Year_2","Graduation_5_Year_School_Pct_Year_1","Graduation_5_Year_CPS_Pct_Year_1","College_Enrollment_School_Pct_Year_2","College_Enrollment_CPS_Pct_Year_2","College_Enrollment_School_Pct_Year_1","College_Enrollment_CPS_Pct_Year_1","College_Persistence_School_Pct_Year_2","College_Persistence_CPS_Pct_Year_2","College_Persistence_School_Pct_Year_1","College_Persistence_CPS_Pct_Year_1","Progress_Toward_Graduation_Year_1","Progress_Toward_Graduation_Year_2","State_School_Report_Card_URL","Mobility_Rate_Pct","Chronic_Truancy_Pct","Supportive_School_Award","Supportive_School_Award_Desc","Parent_Survey_Results_Year","School_Latitude","School_Longitude","SAT_Grade_11_Score_School_Avg","SAT_Grade_11_Score_CPS_Avg","Attainment_PSAT_Grade_9_School_Pct","Attainment_PSAT_Grade_10_School_Pct","Attainment_SAT_Grade_11_School_Pct","Attainment_All_Grades_School_Pct"
"11",610380,"WILLIAMS HS","Daniel Hale Williams Prep School of Medicine","Small","HS","4934 S WABASH AVE","Chicago","Illinois",60615,2022,NA,NA,NA,NA,NA,"FAR BELOW EXPECTATIONS","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .","WELL ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",89.8,73,99.9,71,"STRONG","This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","STRONG","STRONG","VERY STRONG","VERY STRONG","VERY STRONG","WEAK",3.4,5.4,11.8,13.8,"2.5 days","2.2 days",2021,2022,79,80.8,86.9,89.1,93.1,92.5,0.9,7.7,6.1,2021,2022,NA,NA,76.2,86.7,75,82.9,70.6,80.2,79.7,84,89.8,83.8,61.5,61.8,75,61.9,52.4,71.2,51.4,71.7,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990250856",NA,71.4,"EMERGING","This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.806118,-87.62503,775,939,0,0,6.7,2.6
"12",610130,"PIRIE","John T Pirie Fine Arts & Academic Center ES","Neighborhood","ES","650 E 85TH ST","Chicago","Illinois",60619,2022,NA,NA,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",97.5,73,50,71,"STRONG","This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","NOT ENOUGH DATA","VERY STRONG","VERY STRONG","NEUTRAL","WEAK","STRONG",0.9,5.4,8,13.8,"1.5 days","2.2 days",2021,2022,85.1,85.6,86.9,84.8,92.3,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252405",20.1,53.9,"EMERGING","This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.74034,-87.607891,0,939,0,0,0,0
"13",610212,"ALBANY PARK","Albany Park Multicultural Academy","Neighborhood","MS","4929 N SAWYER AVE","Chicago","Illinois",60625,2022,NA,NA,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","WELL ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",92.2,73,86.4,71,"EXCELLING","This school is Excelling in the arts. It meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","STRONG","NEUTRAL","STRONG","VERY STRONG","VERY STRONG","WEAK",0.8,5.4,3.6,13.8,"1.0 days","2.2 days",2021,2022,94.8,93.1,86.9,90.1,92,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252850",7.1,22.4,"EXEMPLARY","This school has a strong commitment and robust systems to support social and emotional learning (SEL).  Documents, observations, and interviews with students, parents, and other members of the school community demonstrate that SEL is a core part of students’ experience and the learning environment meets CPS School Climate Standards.",2022,41.971504,-87.710609,0,939,0,0,0,0
"14",609704,"FARRAGUT HS","David G Farragut Career Academy High School","Neighborhood","HS","2345 S CHRISTIANA AVE","Chicago","Illinois",60623,2022,NA,NA,NA,NA,NA,"FAR BELOW EXPECTATIONS","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .","NOT YET ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",51.5,73,67.7,71,"STRONG","This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","WEAK","NEUTRAL","NEUTRAL","WEAK","WEAK","VERY WEAK",21.2,5.4,20.9,13.8,"1.8 days","2.2 days",2021,2022,70.3,70.3,86.9,80.2,89.9,92.5,6.7,4.8,6.1,2021,2022,81.7,88.8,89,86.7,74.8,82.9,64.2,80.2,70.7,84,65.9,83.8,53.7,61.8,45.2,61.9,50,71.2,54.9,71.7,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990250011",20.6,80.3,"ESTABLISHED","This school has put in place systems and structures to support social and emotional learning (SEL). This may include SEL action plans, ongoing training for teachers and staff, partnerships with community organizations, time for SEL in the master schedule, and/or targeted and intensive SEL services.",2022,41.84856,-87.708706,852,939,19.7,9.8,9.8,13.1
"15",610022,"KILMER","Joyce Kilmer Elementary School","Neighborhood","ES","6700 N GREENVIEW AVE","Chicago","Illinois",60626,2022,NA,2022,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","MODERATELY ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",70.9,73,53.5,71,"EXCELLING","This school is Excelling in the arts. It meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","NEUTRAL","VERY STRONG","VERY STRONG","WEAK","WEAK","STRONG",NA,5.4,NA,13.8,"","2.2 days",2021,2022,94.2,91.2,86.9,91.2,92.2,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252296",12.2,29.4,"EMERGING","This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,42.00364,-87.668222,0,939,0,0,0,0
"16",609918,"FIELD","Eugene Field Elementary School","Neighborhood","ES","7019 N ASHLAND AVE","Chicago","Illinois",60626,2022,NA,NA,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","PARTIALLY ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",96.5,73,77.8,71,"EXCELLING","This school is Excelling in the arts. It meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","NOT ENOUGH DATA","WEAK","WEAK","NOT ENOUGH DATA","NOT ENOUGH DATA","VERY WEAK",NA,5.4,NA,13.8,"","2.2 days",2021,2022,96.1,91,86.9,92.1,92.9,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252203",14.2,29.6,"ESTABLISHED","This school has put in place systems and structures to support social and emotional learning (SEL). This may include SEL action plans, ongoing training for teachers and staff, partnerships with community organizations, time for SEL in the master schedule, and/or targeted and intensive SEL services.",2022,42.009664,-87.669985,0,939,0,0,0,0
"17",609954,"GREGORY","John Milton Gregory Elementary School","Neighborhood","ES","3715 W POLK ST","Chicago","Illinois",60624,2022,NA,NA,NA,2013,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","NOT YET ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",62,73,76.5,71,"EMERGING","This school is Emerging in the arts. It rarely meets the goals and priorities outlined in the CPS Arts Education Plan including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","VERY WEAK","WEAK","WEAK","NEUTRAL","WEAK","VERY WEAK",3.9,5.4,35.5,13.8,"2.6 days","2.2 days",2021,2022,89.3,89.4,86.9,86.5,91.3,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252230",26.4,40.6,"EMERGING","This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.870742,-87.718666,0,939,0,0,0,0
"18",610082,"MOUNT GREENWOOD","Mount Greenwood Elementary School","Neighborhood","ES","10841 S HOMAN AVE","Chicago","Illinois",60655,2022,NA,2022,NA,NA,2012,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","WELL ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",71.4,73,75.6,71,"DEVELOPING","This school is Developing in the arts. It occasionally meets the goals and priorities of the CPS Arts Education Plan including Staffing & Instruction, Partnerships, Community & Culture and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","VERY STRONG","VERY STRONG","VERY STRONG","STRONG","STRONG","VERY STRONG",NA,5.4,NA,13.8,"","2.2 days",2021,2022,97.1,95.1,86.9,95.8,96.2,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252361",2,8.2,"EMERGING","This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.695734,-87.70581,0,939,0,0,0,0
"19",609959,"HAINES","John Charles Haines Elementary School","Neighborhood","ES","247 W 23RD PL","Chicago","Illinois",60616,2022,NA,2022,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","WELL ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",73,73,51.1,71,"EXCELLING","This school is Excelling in the arts. It meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","STRONG","NEUTRAL","NEUTRAL","STRONG","STRONG","WEAK",0.4,5.4,11.1,13.8,"2.0 days","2.2 days",2021,2022,98.9,96.5,86.9,89.4,93.1,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252235",6,7.1,"ESTABLISHED","This school has put in place systems and structures to support social and emotional learning (SEL). This may include SEL action plans, ongoing training for teachers and staff, partnerships with community organizations, time for SEL in the master schedule, and/or targeted and intensive SEL services.",2022,41.849958,-87.633806,0,939,0,0,0,0
"20",610279,"TANNER","Henry O Tanner Elementary School","Neighborhood","ES","7350 S EVANS AVE","Chicago","Illinois",60619,2022,NA,2022,NA,2013,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",79,73,65.7,71,"STRONG","This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","NEUTRAL","WEAK","STRONG","NEUTRAL","STRONG","WEAK",25.4,5.4,43.2,13.8,"1.8 days","2.2 days",2021,2022,86.7,84.1,86.9,88.9,92.1,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252479",21.2,61.6,"EXEMPLARY","This school has a strong commitment and robust systems to support social and emotional learning (SEL).  Documents, observations, and interviews with students, parents, and other members of the school community demonstrate that SEL is a core part of students’ experience and the learning environment meets CPS School Climate Standards.",2022,41.760673,-87.606791,0,939,0,0,0,0
"21",610223,"WENTWORTH","Daniel S Wentworth Elementary School","Neighborhood","ES","1340 W 71ST ST","Chicago","Illinois",60636,2022,NA,2022,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","NOT YET ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",60.1,73,68.9,71,"STRONG","This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","WEAK","WEAK","WEAK","WEAK","WEAK","VERY WEAK",7.8,5.4,45.2,13.8,"1.5 days","2.2 days",2021,2022,87.3,84.8,86.9,87.4,92.8,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252506",21.8,55.8,"EMERGING","This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.765076,-87.658205,0,939,0,0,0,0
"22",610590,"BRONZEVILLE CLASSICAL","Bronzeville Classical Elementary School","Classical","ES","8 W ROOT","Chicago","Illinois",60609,2022,NA,NA,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","WELL ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",99.9,73,64,71,"EXCELLING","This school is Excelling in the arts. It meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","VERY STRONG","STRONG","VERY STRONG","STRONG","STRONG","STRONG",0.6,5.4,40,13.8,"2.5 days","2.2 days",2021,2022,98.6,94.5,86.9,92.6,92.6,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252972",NA,13,"EMERGING","This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.819249,-87.626621,0,939,0,0,0,0
"23",609723,"MARSHALL HS","John Marshall Metropolitan High School","Neighborhood","HS","3250 W ADAMS ST","Chicago","Illinois",60624,2022,NA,NA,NA,NA,NA,"FAR BELOW EXPECTATIONS","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .","PARTIALLY ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",56.1,73,73.1,71,"DEVELOPING","This school is Developing in the arts. It occasionally meets the goals and priorities of the CPS Arts Education Plan including Staffing & Instruction, Partnerships, Community & Culture and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","NEUTRAL","NEUTRAL","STRONG","WEAK","WEAK","WEAK",36.4,5.4,14.3,13.8,"2.6 days","2.2 days",2021,2022,57.6,64.3,86.9,85.7,92.6,92.5,4.7,9.5,6.1,2021,2022,87.2,88.8,88.6,86.7,76.3,82.9,44.6,80.2,50.9,84,63.2,83.8,34.1,61.8,38.6,61.9,27.3,71.2,26.1,71.7,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990250029",36.1,86.8,"EMERGING","This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.878444,-87.70805,774,939,9.3,2.8,0,4.1
"24",610274,"JOHNSON","James Weldon Johnson Elementary School","Neighborhood","ES","1420 S ALBANY AVE","Chicago","Illinois",60623,2022,NA,2022,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","NOT YET ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",90.4,73,67.9,71,"STRONG","This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","WEAK","NEUTRAL","NEUTRAL","WEAK","WEAK","WEAK",3.8,5.4,24.4,13.8,"1.9 days","2.2 days",2021,2022,87.6,87.8,86.9,91.7,91.3,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252290",22.6,47.7,"NOT RATED","This school has not submitted an action plan to support school climate and social & emotional learning (SEL).",2022,41.861836,-87.703139,0,939,0,0,0,0
"25",609964,"HAMLINE","John H Hamline Elementary School","Neighborhood","ES","4747 S BISHOP ST","Chicago","Illinois",60609,2022,NA,2022,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","PARTIALLY ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",84.7,73,89.1,71,"EXCELLING","This school is Excelling in the arts. It meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","NEUTRAL","NEUTRAL","NEUTRAL","WEAK","NEUTRAL","WEAK",3.2,5.4,21.7,13.8,"2.1 days","2.2 days",2021,2022,87.3,84.6,86.9,89.8,92,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252241",12.5,54.8,"ESTABLISHED","This school has put in place systems and structures to support social and emotional learning (SEL). This may include SEL action plans, ongoing training for teachers and staff, partnerships with community organizations, time for SEL in the master schedule, and/or targeted and intensive SEL services.",2022,41.807242,-87.661175,0,939,0,0,0,0
"26",610070,"MCPHERSON","James B McPherson Elementary School","Neighborhood","ES","4728 N WOLCOTT AVE","Chicago","Illinois",60640,2022,NA,NA,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","PARTIALLY ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",72.7,73,62,71,"STRONG","This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","NEUTRAL","NEUTRAL","NEUTRAL","VERY WEAK","WEAK","NEUTRAL",NA,5.4,NA,13.8,"","2.2 days",2021,2022,95.9,92.6,86.9,92.3,93,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252349",7.4,22.6,"ESTABLISHED","This school has put in place systems and structures to support social and emotional learning (SEL). This may include SEL action plans, ongoing training for teachers and staff, partnerships with community organizations, time for SEL in the master schedule, and/or targeted and intensive SEL services.",2022,41.967847,-87.676288,0,939,0,0,0,0
"27",609709,"GAGE PARK HS","Gage Park High School","Neighborhood","HS","5630 S ROCKWELL ST","Chicago","Illinois",60629,2022,NA,NA,NA,NA,NA,"FAR BELOW EXPECTATIONS","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .","MODERATELY ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",70.2,73,82.9,71,"STRONG","This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","NEUTRAL","NEUTRAL","STRONG","WEAK","NEUTRAL","WEAK",6.1,5.4,16.8,13.8,"2.4 days","2.2 days",2021,2022,73,82.4,86.9,80.9,92.6,92.5,3.7,2.6,6.1,2021,2022,97.5,88.8,87,86.7,74.5,82.9,67.4,80.2,71.4,84,70.1,83.8,40,61.8,48,61.9,66.7,71.2,33.3,71.7,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990250015",27.9,70.7,"ESTABLISHED","This school has put in place systems and structures to support social and emotional learning (SEL). This may include SEL action plans, ongoing training for teachers and staff, partnerships with community organizations, time for SEL in the master schedule, and/or targeted and intensive SEL services.",2022,41.791013,-87.688954,790,939,17.3,4,2.3,8.2
